,subjID,gender,age,correct,RT,MT,sideCorrect,sideResp,condition,block,ratioSm,ratioLg,ratioDist,L_num,L_den,R_num,R_den,ratioNum,order,trial,experiment
13059,RC5,0,23.0,1.0,933.0,433.0,1.0,1.0,Congruent,90,0.21497480678096798,0.414974806780968,200.0,11942.96801394986,28779.983311742577,3582.890404184958,16666.55948124874,0.3,9050,99,cont
13060,RC5,0,23.0,1.0,1193.0,330.0,1.0,1.0,Congruent,90,0.16455518501251454,0.36455518501251455,200.0,3732.7845287437976,10239.285250093639,2239.6707172462784,13610.453642502665,0.6,9050,100,cont
13061,RC5,0,23.0,1.0,983.0,330.0,2.0,2.0,Congruent,90,0.5711381029237714,0.6711381029237714,100.0,10358.302068696461,18136.247635502197,17263.836781160768,25723.225526835588,0.6,9050,101,cont
13062,RC5,0,23.0,1.0,925.0,330.0,1.0,1.0,Congruent,90,0.2363442571718364,0.43634425717183645,200.0,14641.20704897683,33554.25632016737,4392.362114693049,18584.594215460624,0.3,9050,102,cont
13063,RC5,0,23.0,1.0,840.0,411.0,1.0,1.0,Congruent,90,0.2796189109737124,0.4796189109737124,200.0,21925.12151392563,45713.63015985692,6577.536454177689,23523.21747936447,0.3,9050,103,cont
13064,RC5,0,23.0,1.0,836.0,371.0,1.0,1.0,Congruent,90,0.34204663937274815,0.5420466393727481,200.0,33363.21618754317,61550.45297605905,10008.96485626295,29261.9885832458,0.3,9050,104,cont
13065,RC5,0,23.0,1.0,887.0,370.0,1.0,1.0,Congruent,90,0.2481673002311199,0.44816730023111995,200.0,6755.0637950859755,15072.638703453795,4053.0382770515853,16331.878830438027,0.6,9050,105,cont
13066,RC5,0,23.0,1.0,944.0,353.0,1.0,1.0,Congruent,90,0.43355173295501903,0.6335517329550191,200.0,21679.705869451445,34219.31429077262,13007.823521670867,30002.932828826746,0.6,9050,106,cont
13067,RC5,0,23.0,1.0,744.0,290.0,2.0,2.0,Congruent,90,0.5695677830242537,0.6695677830242537,100.0,14562.195810945865,25567.09885103485,48540.65270315288,72495.50222370033,0.3,9050,107,cont
13068,RC5,0,23.0,1.0,843.0,433.0,1.0,1.0,Congruent,90,0.5529253828756161,0.6529253828756161,100.0,31784.27654595799,48679.79922295803,9535.282963787397,17245.153250510866,0.3,9050,108,cont
13069,RC5,0,23.0,1.0,781.0,331.0,2.0,2.0,Congruent,90,0.24974863131700778,0.4497486313170078,200.0,5178.612327421742,20735.298128014525,8631.020545702902,19190.76556259552,0.6,9050,109,cont
13070,RC5,0,23.0,1.0,1051.0,314.0,1.0,1.0,Congruent,90,0.22201929011058738,0.3220192901105874,100.0,17988.601578038324,55861.875764836026,5396.580473411497,24306.80897467725,0.3,9050,110,cont
13071,RC5,0,23.0,0.0,1047.0,352.0,1.0,2.0,Congruent,90,0.33734840429824287,0.43734840429824284,100.0,13335.450196032138,30491.59449302172,8001.270117619282,23718.12054147297,0.6,9050,111,cont
13072,RC5,0,23.0,1.0,884.0,350.0,1.0,1.0,Congruent,90,0.22586294047375285,0.32586294047375286,100.0,15758.760165719708,48360.08704398536,4727.628049715912,20931.402202590652,0.3,9050,112,cont
13073,RC5,0,23.0,1.0,753.0,276.0,2.0,2.0,Congruent,90,0.3383708688288981,0.5383708688288982,200.0,6590.171382341203,19476.178328086553,21967.237941137344,40803.16973487442,0.3,9050,113,cont
13074,RC5,0,23.0,1.0,800.0,352.0,2.0,2.0,Congruent,90,0.3168310094655965,0.4168310094655965,100.0,6597.032711834149,20821.9287719389,10995.054519723582,26377.72687262383,0.6,9050,114,cont
13075,RC5,0,23.0,1.0,613.0,454.0,2.0,2.0,Congruent,90,0.5664667407973734,0.6664667407973733,100.0,13204.09825948165,23309.573728715684,44013.660864938836,66040.29604280037,0.3,9050,115,cont
13076,RC5,0,23.0,1.0,1022.0,392.0,2.0,2.0,Incongruent,90,0.17542441153307453,0.37542441153307454,200.0,3707.865211776913,21136.540686515753,2224.719127066148,5925.877643335274,0.6,9050,116,cont
13077,RC5,0,23.0,1.0,938.0,269.0,2.0,2.0,Incongruent,90,0.4962592757505102,0.6962592757505102,200.0,11361.43244407381,22894.146264352476,6816.859466444285,9790.691059873167,0.6,9050,117,cont
13078,RC5,0,23.0,1.0,970.0,294.0,2.0,2.0,Incongruent,90,0.2691118245777211,0.36911182457772107,100.0,4412.900754102157,16398.01878281155,1323.8702262306472,3586.637268381224,0.3,9050,118,cont
13079,RC5,0,23.0,1.0,946.0,329.0,2.0,2.0,Incongruent,90,0.19203695445989327,0.3920369544598933,200.0,3597.359601399631,18732.64243081368,2158.4157608397786,5505.64362947216,0.6,9050,119,cont
13080,RC5,0,23.0,1.0,624.0,373.0,1.0,1.0,Congruent,50,0.39581927218854795,0.595819272188548,200.0,36849.650671986354,61847.027097044316,11054.895201595906,27929.14842289418,0.3,9050,120,cont
13081,RC5,0,23.0,1.0,821.0,249.0,2.0,2.0,Incongruent,50,0.4012820422453036,0.5012820422453036,100.0,6754.033013762488,16831.13696284906,2026.2099041287463,4042.055636090821,0.3,9050,121,cont
13082,RC5,0,23.0,1.0,910.0,291.0,2.0,2.0,Congruent,50,0.255105187499737,0.455105187499737,200.0,6036.564185832239,23663.039724891765,10060.940309720398,22106.84603485477,0.6,9050,122,cont
13083,RC5,0,23.0,1.0,966.0,291.0,2.0,2.0,Incongruent,50,0.5183113871306637,0.6183113871306637,100.0,8058.59610122187,15547.78903437508,4835.157660733122,7819.939534303514,0.6,9050,123,cont
13084,RC5,0,23.0,1.0,950.0,355.0,2.0,2.0,Incongruent,50,0.2081139355657456,0.4081139355657456,200.0,4073.7998715446256,19574.85384373823,2444.2799229267753,5989.209654256001,0.6,9050,124,cont
13085,RC5,0,23.0,1.0,889.0,290.0,2.0,2.0,Incongruent,50,0.2538370673738837,0.4538370673738837,200.0,8009.484335064881,31553.643516009775,2402.845300519464,5294.51090106735,0.3,9050,125,cont
13086,RC5,0,23.0,1.0,943.0,274.0,2.0,2.0,Congruent,50,0.360421728055916,0.46042172805591597,100.0,6132.270774315989,17014.15396733414,10220.45129052665,22198.021222155323,0.6,9050,126,cont
13087,RC5,0,23.0,1.0,1241.0,329.0,2.0,2.0,Congruent,50,0.42831691202418176,0.5283169120241817,100.0,9950.292763825013,23231.146108149107,33167.64254608338,62779.8236081552,0.3,9050,127,cont
13088,RC5,0,23.0,1.0,883.0,351.0,2.0,2.0,Incongruent,50,0.1478549864339143,0.2478549864339143,100.0,4029.892864160638,27255.711568184757,1208.9678592481914,4877.722561254741,0.3,9050,128,cont
13089,RC5,0,23.0,1.0,963.0,247.0,2.0,2.0,Incongruent,50,0.4371407870337768,0.6371407870337769,200.0,8749.40053000186,20015.063314889936,2624.820159000558,4119.686280359584,0.3,9050,129,cont
13090,RC5,0,23.0,1.0,994.0,431.0,1.0,1.0,Incongruent,50,0.5935602342332102,0.6935602342332102,100.0,3548.136474873377,5115.830319764719,11827.121582911257,19925.731039226546,0.3,9050,130,cont
13091,RC5,0,23.0,1.0,938.0,411.0,1.0,1.0,Incongruent,50,0.5522888675944815,0.6522888675944815,100.0,3131.9196037239576,4801.430408085742,10439.732012413193,18902.66602309749,0.3,9050,131,cont
13092,RC5,0,23.0,1.0,961.0,396.0,1.0,1.0,Incongruent,50,0.4402515878817922,0.5402515878817922,100.0,4661.972915959911,8629.262774105826,7769.954859933186,17648.896844000534,0.6,9050,132,cont
13093,RC5,0,23.0,1.0,948.0,335.0,1.0,1.0,Congruent,50,0.13478028425657787,0.3347802842565779,200.0,3650.4988455598946,10904.163169782505,2190.2993073359366,16250.888024292324,0.6,9050,133,cont
13094,RC5,0,23.0,1.0,1001.0,393.0,1.0,1.0,Incongruent,50,0.151516617880534,0.351516617880534,200.0,1265.7538706960104,3600.836507610539,2109.5897844933506,13923.157829174188,0.6,9050,134,cont
13095,RC5,0,23.0,1.0,860.0,249.0,2.0,2.0,Incongruent,50,0.3184996990643115,0.5184996990643116,200.0,6467.610365404733,20306.488151810754,3880.5662192428395,7484.22077437217,0.6,9050,135,cont
13096,RC5,0,23.0,1.0,907.0,231.0,2.0,2.0,Incongruent,50,0.39991580944311556,0.49991580944311553,100.0,9922.399680562592,24811.221377768423,5953.439808337555,11908.884847969557,0.6,9050,136,cont
13097,RC5,0,23.0,0.0,993.0,230.0,1.0,2.0,Congruent,50,0.43177707307608193,0.5317770730760819,100.0,28386.021728920095,53379.55163189008,8515.806518676029,19722.69268029312,0.3,9050,137,cont
13098,RC5,0,23.0,1.0,996.0,252.0,2.0,2.0,Congruent,50,0.2610870208503445,0.3610870208503445,100.0,5758.251832939074,22054.914159213273,9597.08638823179,26578.32000062218,0.6,9050,138,cont
13099,RC5,0,23.0,1.0,839.0,209.0,2.0,2.0,Congruent,50,0.12620663727601839,0.3262066372760184,200.0,2420.894567668154,19181.990899365872,8069.648558893848,24737.84293992077,0.3,9050,139,cont
13100,RC5,0,23.0,1.0,1001.0,352.0,1.0,1.0,Incongruent,50,0.2689906111627396,0.4689906111627396,200.0,2312.5503037301723,4930.909593257759,7708.501012433909,28657.137805342423,0.3,9050,140,cont
13101,RC5,0,23.0,1.0,902.0,350.0,1.0,1.0,Congruent,50,0.1536945518406546,0.2536945518406546,100.0,4642.259114391439,18298.61572000663,2785.355468634863,18122.668860264006,0.6,9050,141,cont
13102,RC5,0,23.0,1.0,934.0,351.0,1.0,1.0,Congruent,50,0.420957728597003,0.6209577285970029,200.0,12765.311190539045,20557.456011347334,7659.186714323427,18194.669426430282,0.6,9050,142,cont
13103,RC5,0,23.0,1.0,827.0,392.0,1.0,1.0,Incongruent,50,0.42308406039195445,0.6230840603919545,200.0,4624.709409436054,7422.2881043159,7707.849015726757,18218.244876883415,0.6,9050,143,cont
13104,RC5,0,23.0,1.0,884.0,308.0,1.0,1.0,Congruent,50,0.15443614713890377,0.2544361471389038,100.0,7997.928142035188,31433.93040639346,2399.3784426105562,15536.378542599192,0.3,9050,144,cont
13105,RC5,0,23.0,1.0,840.0,292.0,2.0,2.0,Incongruent,50,0.40757317214185995,0.60757317214186,200.0,8370.703715245963,20537.916348263607,2511.211114573789,4133.183013530847,0.3,9050,145,cont
13106,RC5,0,23.0,1.0,1051.0,307.0,1.0,1.0,Incongruent,50,0.14155406745443386,0.24155406745443386,100.0,688.9844905235867,2852.299271067149,2296.614968411956,16224.295138331043,0.3,9050,146,cont
13107,RC5,0,23.0,1.0,1012.0,395.0,1.0,1.0,Congruent,50,0.22306288779301947,0.4230628877930195,200.0,17594.571338231177,41588.54828892294,5278.371401469353,23663.1537128093,0.3,9050,147,cont
13108,RC5,0,23.0,1.0,1574.0,331.0,1.0,1.0,Congruent,50,0.11446409020389389,0.2144640902038939,100.0,7052.743422678067,32885.42811979818,2115.82302680342,18484.600917497555,0.3,9050,148,cont
13109,RC5,0,23.0,1.0,939.0,354.0,1.0,1.0,Incongruent,50,0.19281768875145966,0.39281768875145967,200.0,1840.0649551594663,4684.272139088158,3066.7749252657773,15905.0497136641,0.6,9050,149,cont
13110,RC5,0,23.0,1.0,964.0,331.0,1.0,1.0,Congruent,50,0.253943158461568,0.453943158461568,200.0,20123.57431496574,44330.603820895456,6037.072294489722,23773.321286004946,0.3,9050,150,cont
13111,RC5,0,23.0,1.0,927.0,313.0,2.0,2.0,Incongruent,50,0.3495514762391902,0.5495514762391902,200.0,6533.527371708611,18691.17373498908,1960.0582115125833,3566.6507984403547,0.3,9050,151,cont
13112,RC5,0,23.0,1.0,929.0,310.0,1.0,1.0,Incongruent,50,0.31207067546169664,0.4120706754616966,100.0,4285.76585987078,10400.560183198857,7142.943099784635,22888.863521754884,0.6,9050,152,cont
13113,RC5,0,23.0,1.0,845.0,373.0,1.0,1.0,Congruent,50,0.22512618369322832,0.4251261836932283,200.0,8138.964357120055,19144.820218820358,4883.378614272033,21691.739868546098,0.6,9050,153,cont
13114,RC5,0,23.0,1.0,968.0,351.0,1.0,1.0,Incongruent,50,0.17188229355891724,0.27188229355891724,100.0,2437.633204985433,8965.766667174283,4062.722008309055,23636.65229377713,0.6,9050,154,cont
13115,RC5,0,23.0,1.0,885.0,331.0,1.0,1.0,Incongruent,50,0.13370969234028324,0.33370969234028325,200.0,2439.811216837257,7311.17876657111,4066.352028062095,30411.79705741503,0.6,9050,155,cont
13116,RC5,0,23.0,1.0,927.0,370.0,1.0,1.0,Incongruent,50,0.3276363175056244,0.5276363175056245,200.0,4046.1602600099486,7668.464292105552,6743.600433349915,20582.57913741248,0.6,9050,156,cont
13117,RC5,0,23.0,1.0,879.0,332.0,1.0,1.0,Incongruent,50,0.5226920287004587,0.6226920287004587,100.0,3148.2876116328457,5055.930486541214,10494.292038776153,20077.390628794456,0.3,9050,157,cont
13118,RC5,0,23.0,1.0,878.0,308.0,1.0,1.0,Incongruent,50,0.19235572905585088,0.3923557290558509,200.0,2428.011778701446,6188.291896601373,4046.6862978357435,21037.513765242624,0.6,9050,158,cont
13119,RC5,0,23.0,1.0,1048.0,288.0,2.0,2.0,Congruent,50,0.23028092809638345,0.43028092809638346,200.0,6361.780900515117,27626.173618044526,10602.968167525194,24641.966387945773,0.6,9050,159,cont
13120,RC5,0,23.0,1.0,903.0,328.0,1.0,1.0,Congruent,50,0.3482488025388316,0.4482488025388316,100.0,24170.881092084033,53922.912800174454,7251.26432762521,20822.07971645977,0.3,9050,160,cont
13121,RC5,0,23.0,1.0,838.0,354.0,1.0,1.0,Incongruent,50,0.299267249488374,0.49926724948837403,200.0,2707.668457589046,5423.284744520573,4512.78076264841,15079.434085632292,0.6,9050,161,cont
13122,RC5,0,23.0,1.0,801.0,336.0,1.0,1.0,Congruent,50,0.2867289260869035,0.38672892608690346,100.0,23936.10886322926,61893.76394836955,7180.832658968778,25043.977100490967,0.3,9050,162,cont
13123,RC5,0,23.0,1.0,924.0,272.0,2.0,2.0,Incongruent,50,0.49011703903179427,0.5901170390317942,100.0,8517.872285729234,17379.26170156405,5110.723371437541,8660.525003349692,0.6,9050,163,cont
13124,RC5,0,23.0,1.0,924.0,250.0,1.0,1.0,Incongruent,50,0.550849705298,0.650849705298,100.0,8553.858775743422,13142.60221079293,14256.431292905703,25880.800435743582,0.6,9050,164,cont
13125,RC5,0,23.0,1.0,839.0,352.0,2.0,2.0,Incongruent,50,0.38044608319087525,0.5804460831908753,200.0,6222.657629596306,16356.214203615049,1866.7972888788918,3216.1424513653055,0.3,9050,165,cont
13126,RC5,0,23.0,1.0,846.0,290.0,2.0,2.0,Congruent,50,0.1423170660260656,0.3423170660260656,200.0,3518.2682759383533,24721.337884340428,11727.560919794512,34259.35217293993,0.3,9050,166,cont
13127,RC5,0,23.0,1.0,907.0,311.0,1.0,1.0,Congruent,50,0.46510114666278957,0.5651011466627895,100.0,13208.182268332543,23373.12947661422,7924.909360999525,17039.109488038503,0.6,9050,167,cont
13128,RC5,0,23.0,1.0,802.0,366.0,1.0,1.0,Congruent,50,0.43540341039896346,0.5354034103989634,100.0,14912.445266238245,27852.727451112096,8947.467159742946,20549.832514045567,0.6,9050,168,cont
13129,RC5,0,23.0,1.0,1001.0,472.0,2.0,2.0,Incongruent,50,0.5420383789572887,0.6420383789572887,100.0,11833.071757357131,21830.68988605611,7099.843054414278,11058.284499977832,0.6,9050,169,cont
13130,RC5,0,23.0,1.0,1208.0,350.0,1.0,1.0,Incongruent,50,0.5863500790864564,0.6863500790864564,100.0,7160.954747613214,10433.385186091282,11934.924579355356,20354.605559105876,0.6,9050,170,cont
13131,RC5,0,23.0,1.0,808.0,329.0,2.0,2.0,Incongruent,50,0.4057481326351382,0.6057481326351382,200.0,7147.446551696863,17615.476145947116,4288.467931018117,7079.622205952719,0.6,9050,171,cont
13132,RC5,0,23.0,1.0,930.0,269.0,1.0,1.0,Congruent,50,0.21438226490861315,0.4143822649086132,200.0,10410.262559665152,25122.365123326417,6246.157535799091,29135.607548794687,0.6,9050,172,cont
13133,RC5,0,23.0,1.0,918.0,309.0,1.0,1.0,Congruent,50,0.2536409031862722,0.4536409031862722,200.0,12260.324825373753,27026.497697319563,3678.097447612126,14501.199930324154,0.3,9050,173,cont
13134,RC5,0,23.0,1.0,1087.0,250.0,1.0,1.0,Congruent,50,0.14356914564582948,0.2435691456458295,100.0,13007.368082165138,53403.184741137,3902.210424649541,27180.0072856594,0.3,9050,174,cont
13135,RC5,0,23.0,1.0,838.0,271.0,2.0,2.0,Incongruent,50,0.1067661850748126,0.3067661850748126,200.0,2266.5778291537795,21229.36047181564,679.9733487461339,2216.585079546187,0.3,9050,175,cont
13136,RC5,0,23.0,1.0,1049.0,330.0,2.0,2.0,Congruent,50,0.45232272627859316,0.6523227262785931,200.0,13921.861227173862,30778.602131521366,23203.102045289772,35569.97343578709,0.6,9050,176,cont
13137,RC5,0,23.0,1.0,1138.0,248.0,1.0,1.0,Congruent,50,0.1476552672599525,0.24765526725995252,100.0,7881.716853345215,31825.35522279901,2364.5150560035645,16013.753521171371,0.3,9050,177,cont
13138,RC5,0,23.0,1.0,853.0,316.0,1.0,1.0,Congruent,50,0.4633258514071251,0.5633258514071251,100.0,36612.59228341687,64993.630581594465,10983.77768502506,23706.37781524001,0.3,9050,178,cont
13139,RC5,0,23.0,1.0,823.0,310.0,2.0,2.0,Incongruent,50,0.11927269548457468,0.3192726954845747,200.0,2275.5188220683576,19078.287891654516,682.6556466205072,2138.1585593607047,0.3,9050,179,cont
13140,RC5,0,23.0,1.0,823.0,391.0,1.0,1.0,Congruent,50,0.2387714749115797,0.43877147491157975,200.0,7867.061165280638,17929.746155139168,4720.236699168383,19768.84676411347,0.6,9050,180,cont
13141,RC5,0,23.0,0.0,1034.0,778.0,1.0,2.0,Incongruent,50,0.20751003604957394,0.30751003604957394,100.0,1308.8558759535122,4256.302957678137,4362.852919845041,21024.780308952188,0.3,9050,181,cont
13142,RC5,0,23.0,1.0,891.0,186.0,2.0,2.0,Incongruent,50,0.21685425734328492,0.31685425734328493,100.0,3937.765065183268,18158.57854683342,1181.3295195549804,3728.305655287785,0.3,9050,182,cont
13143,RC5,0,23.0,1.0,1081.0,268.0,2.0,2.0,Incongruent,50,0.3946591153939232,0.49465911539392315,100.0,7981.729672390738,20224.36416912325,4789.037803434443,9681.49106000135,0.6,9050,183,cont
13144,RC5,0,23.0,0.0,1195.0,207.0,1.0,2.0,Congruent,50,0.15942622168192325,0.25942622168192325,100.0,8449.211912983948,32568.84311156233,2534.7635738951844,15899.289007503286,0.3,9050,184,cont
13145,RC5,0,23.0,1.0,1046.0,270.0,2.0,2.0,Incongruent,50,0.504934074954778,0.604934074954778,100.0,6733.510583243653,13335.425191589035,2020.0531749730958,3339.2947407105567,0.3,9050,185,cont
13146,RC5,0,23.0,1.0,896.0,248.0,2.0,2.0,Congruent,50,0.39453784003547243,0.5945378400354724,200.0,11870.886202037911,30088.080273797346,19784.810336729854,33277.63012619923,0.6,9050,186,cont
13147,RC5,0,23.0,0.0,1615.0,209.0,1.0,2.0,Congruent,50,0.2542899050991453,0.35428990509914526,100.0,8245.653656115204,23273.747113420355,4947.392193669122,19455.716072331616,0.6,9050,187,cont
13148,RC5,0,23.0,1.0,869.0,288.0,2.0,2.0,Congruent,50,0.21161088356714453,0.41161088356714454,200.0,5981.1332745626605,28264.771517126792,19937.11091520887,48436.79239583713,0.3,9050,188,cont
13149,RC5,0,23.0,1.0,799.0,373.0,1.0,1.0,Congruent,50,0.28057912541815494,0.48057912541815495,200.0,21785.17385444557,45331.08639600222,6535.552156333671,23293.080504807884,0.3,9050,189,cont
13150,RC5,0,23.0,1.0,774.0,353.0,1.0,1.0,Incongruent,50,0.5414551947384392,0.6414551947384391,100.0,7275.616844570863,11342.36171793352,12126.028074284772,22395.256693663257,0.6,9050,190,cont
13151,RC5,0,23.0,1.0,969.0,289.0,1.0,1.0,Congruent,50,0.3788764205498957,0.5788764205498957,200.0,21582.443958031687,37283.3357723048,6474.733187409505,17089.300986353737,0.3,9050,191,cont
13152,RC5,0,23.0,1.0,824.0,350.0,1.0,1.0,Incongruent,50,0.47683583193895784,0.5768358319389578,100.0,6021.6132298024795,10439.041571952315,10036.022049670799,21047.122253504556,0.6,9050,192,cont
13153,RC5,0,23.0,0.0,1099.0,229.0,1.0,2.0,Incongruent,50,0.10504157187630728,0.20504157187630728,100.0,889.6899289558704,4339.070954316435,1482.816548259784,14116.473333109381,0.6,9050,193,cont
13154,RC5,0,23.0,0.0,1015.0,289.0,2.0,1.0,Congruent,50,0.5351483386098801,0.6351483386098801,100.0,10589.909760841072,19788.737059989366,35299.699202803575,55577.09444704272,0.3,9050,194,cont
13155,RC5,0,23.0,1.0,1105.0,247.0,1.0,1.0,Incongruent,50,0.3235876351644015,0.42358763516440145,100.0,6066.13459288129,14320.849074187261,10110.224321468817,31244.161465972673,0.6,9050,195,cont
13156,RC5,0,23.0,1.0,1047.0,411.0,1.0,1.0,Incongruent,50,0.1971878946789152,0.39718789467891524,200.0,2604.7107739611633,6557.880561961232,4341.184623268606,22015.472249640065,0.6,9050,196,cont
13157,RC5,0,23.0,1.0,856.0,230.0,2.0,2.0,Incongruent,50,0.24546632823969847,0.44546632823969845,200.0,4824.981147179987,19656.38701560884,1447.494344153996,3249.391148987409,0.3,9050,197,cont
13158,RC5,0,23.0,0.0,983.0,297.0,2.0,1.0,Congruent,50,0.35972619067466705,0.5597261906746671,200.0,5425.183073402172,15081.423632867078,18083.94357800724,32308.553502221726,0.3,9050,198,cont
13159,RC5,0,23.0,1.0,1259.0,289.0,1.0,1.0,Congruent,50,0.11845133714770281,0.3184513371477028,200.0,5938.982201876709,18649.57533251655,3563.389321126025,30083.149814363507,0.6,9050,199,cont
13160,RC5,0,23.0,1.0,965.0,292.0,1.0,1.0,Congruent,50,0.3485470482345022,0.4485470482345022,100.0,12730.070433568819,28380.680429566637,7638.042260141291,21913.949060335814,0.6,9050,200,cont
13161,RC5,0,23.0,0.0,1211.0,248.0,1.0,2.0,Congruent,50,0.3898843613366574,0.5898843613366573,200.0,22456.193227981727,38068.80585390801,6736.857968394517,17279.11821161089,0.3,9050,201,cont
13162,RC5,0,23.0,0.0,1046.0,230.0,1.0,2.0,Incongruent,50,0.18794434592470474,0.28794434592470475,100.0,2808.939037205795,9755.145662559082,4681.5650620096585,24909.315781626185,0.6,9050,202,cont
13163,RC5,0,23.0,1.0,847.0,268.0,1.0,1.0,Incongruent,50,0.20899000005958748,0.4089900000595875,200.0,2267.7926543307412,5544.8608865750675,3779.6544238845686,18085.336249614378,0.6,9050,203,cont
13164,RC5,0,23.0,1.0,788.0,294.0,1.0,1.0,Incongruent,50,0.4268285303581584,0.6268285303581584,200.0,6732.969224384186,10741.325415639729,11221.615373973644,26290.687186626008,0.6,9050,204,cont
13165,RC5,0,23.0,1.0,942.0,212.0,2.0,2.0,Congruent,50,0.2856555994895167,0.38565559948951667,100.0,4427.372481010685,15498.987203200844,7378.954135017809,19133.53298846214,0.6,9050,205,cont
13166,RC5,0,23.0,1.0,790.0,289.0,1.0,1.0,Incongruent,50,0.32637949017524537,0.42637949017524535,100.0,2573.1226438024814,6034.8180508047135,4288.537739670803,13139.728042862393,0.6,9050,206,cont
13167,RC5,0,23.0,0.0,1281.0,210.0,2.0,1.0,Congruent,50,0.4225178564956963,0.5225178564956963,100.0,8209.787719793769,19430.629010296972,13682.979532989615,26186.625706450504,0.6,9050,207,cont
13168,RC5,0,23.0,1.0,983.0,289.0,1.0,1.0,Congruent,50,0.46585882320186467,0.5658588232018646,100.0,25619.69099344828,45275.76480734436,7685.907298034484,16498.361553418614,0.3,9050,208,cont
13169,RC5,0,23.0,1.0,677.0,270.0,2.0,2.0,Congruent,50,0.3293934503790835,0.5293934503790836,200.0,4719.344880795159,14327.379234055461,15731.14960265053,29715.421661121614,0.3,9050,209,cont
13170,RC5,0,23.0,1.0,725.0,268.0,1.0,1.0,Congruent,50,0.47377993827416587,0.6737799382741658,200.0,30931.72792829923,45907.76034016153,9279.518378489769,19586.136154882774,0.3,9050,210,cont
13171,RC5,0,23.0,1.0,686.0,270.0,2.0,2.0,Congruent,50,0.10771184979100387,0.20771184979100388,100.0,1785.2802226348688,16574.594402555475,5950.934075449562,28649.94982923358,0.3,9050,211,cont
13172,RC5,0,23.0,1.0,917.0,273.0,2.0,2.0,Congruent,50,0.44156524637706296,0.5415652463770629,100.0,7309.282891301557,16553.12086101085,12182.138152169262,22494.31298198092,0.6,9050,212,cont
13173,RC5,0,23.0,1.0,862.0,168.0,2.0,2.0,Congruent,50,0.39257830729353216,0.5925783072935322,200.0,10303.833996895944,26246.56993385967,17173.056661493243,28980.231726549875,0.6,9050,213,cont
13174,RC5,0,23.0,1.0,819.0,269.0,1.0,1.0,Incongruent,50,0.3689394959517145,0.5689394959517144,200.0,2352.4982097179704,4134.882929480476,7841.660699059902,21254.598071240904,0.3,9050,214,cont
13175,RC5,0,23.0,1.0,798.0,210.0,2.0,2.0,Incongruent,50,0.22771680263900146,0.42771680263900147,200.0,5333.540842187605,23421.81508073801,3200.124505312563,7481.876993299956,0.6,9050,215,cont
13176,RC5,0,23.0,1.0,839.0,326.0,2.0,2.0,Congruent,50,0.1081129203177165,0.2081129203177165,100.0,2528.954683434314,23391.789584467395,8429.848944781048,40506.12971031103,0.3,9050,216,cont
13177,RC5,0,23.0,1.0,989.0,309.0,1.0,1.0,Incongruent,50,0.37037892405434736,0.5703789240543473,200.0,1463.6461159645808,2566.0943177225818,4878.820386548603,13172.510825245316,0.3,9050,217,cont
13178,RC5,0,23.0,1.0,968.0,269.0,2.0,2.0,Incongruent,50,0.1513980373039126,0.3513980373039126,200.0,2520.679546038383,16649.35418534148,1512.4077276230296,4303.973178754547,0.6,9050,218,cont
13179,RC5,0,23.0,1.0,845.0,272.0,2.0,2.0,Incongruent,50,0.24675302914006123,0.4467530291400612,200.0,3717.2348423364674,15064.596593975353,2230.3409054018803,4992.335272342715,0.6,9050,219,cont
13180,RC5,0,23.0,1.0,908.0,289.0,1.0,1.0,Congruent,50,0.4097886319453903,0.6097886319453902,200.0,17582.94486223777,28834.49106970629,10549.766917342662,25744.410886314086,0.6,9050,220,cont
13181,RC5,0,23.0,1.0,784.0,231.0,2.0,2.0,Congruent,50,0.4521112356226825,0.5521112356226825,100.0,12372.269863974292,27365.5438952634,20620.44977329049,37348.36105994894,0.6,9050,221,cont
13182,RC5,0,23.0,1.0,883.0,269.0,1.0,1.0,Congruent,50,0.26701653295799055,0.46701653295799056,200.0,22455.15468301593,48082.14077730699,6736.54640490478,25228.948673244267,0.3,9050,222,cont
13183,RC5,0,23.0,1.0,1089.0,188.0,2.0,2.0,Congruent,50,0.3959162291428955,0.49591622914289546,100.0,8378.960582588312,21163.468344623347,27929.86860862771,56319.73096928005,0.3,9050,223,cont
13184,RC5,0,23.0,1.0,902.0,329.0,1.0,1.0,Incongruent,50,0.34611392658636764,0.5461139265863677,200.0,1655.74843319958,3031.8736670007333,5519.1614439986,15946.083124804209,0.3,9050,224,cont
13185,RC5,0,23.0,1.0,964.0,331.0,2.0,2.0,Incongruent,50,0.23632174756274646,0.33632174756274646,100.0,4863.552221790614,20580.214355850927,2918.1313330743683,8676.606119650178,0.6,9050,225,cont
13186,RC5,0,23.0,1.0,898.0,309.0,2.0,2.0,Incongruent,50,0.29092621031126487,0.4909262103112649,200.0,5908.232566388208,20308.354342040653,3544.9395398329248,7220.921322545206,0.6,9050,226,cont
13187,RC5,0,23.0,1.0,902.0,371.0,1.0,1.0,Incongruent,50,0.3172573286699797,0.5172573286699798,200.0,2392.4116970057057,4625.186661264515,7974.705656685686,25136.395399020734,0.3,9050,227,cont
13188,RC5,0,23.0,1.0,776.0,350.0,1.0,1.0,Incongruent,50,0.40358192909169177,0.5035819290916917,100.0,6082.204354192524,12077.884456979951,10137.007256987541,25117.594536014185,0.6,9050,228,cont
